,Address - From Geocoder,Company_Name,Date_Added,File_List,Geocode Score,Header,Latitude,Longitude,Match Score,Query,Text
0,"4 Pocasset Ave, Providence, RI",aneyville Auto Supply Co,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_67.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8136395562,-71.4479664063,100.0,4 POCASSET AVE PROVIDENCE,aneyville Auto Supply Co 4 Pocasset Av
0,"1039 Branch Ave, Providence, RI",Parts Place Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_68.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8553822226,-71.4403081865,100.0,1039 BRANCH AVE PROVIDENCE,Parts Place Inc 1039 Branch Av
0,"905 N Main St, Providence, RI",Rhode Island Aquarium Center,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_69.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8452227578,-71.405866926,100.0,905 N MAIN ST PROVIDENCE,Rhode Island Aquarium Center 905 N Main St
0,"1146 Broad St, Providence, RI",Shaset's Auto Sdpply Co Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_70.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.7944627851,-71.4099058335,100.0,1146 BROAD ST PROVIDENCE,Shaset's Auto Sdpply Co Inc 1146 Broad St
0,"2026 Smith St, North Providence, RI",Thorpe Automotive Co,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_72.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8577469031,-71.4846776269,100.0,2026 SMITH ST NORTH PROVIDENCE,Thorpe Automotive Co 2026 Smith St (N Prov)
0,"885 Westminster St, Providence, RI",Twin- City Supply Co,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_73.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8174439858,-71.4228103488,98.0,885 WESTMINSTER ST PROVIDENCE,Twin- City Supply Co 885 Westminster ISt
0,"383 Huntington Ave, Providence, RI",A & A Auto Parts,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_78.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS- WHOLESALE AN D J O'BBERS,41.8038826913,-71.4391514652,100.0,383 HUNTINGTON AVE PROVIDENCE,A & A Auto Parts 383 Huntington Av
0,"49 Waldo St, Providence, RI",Automotive Marketers Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_80.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS- WHOLESALE AN D J O'BBERS,41.86387305,-71.4573229693,100.0,49 WALDO ST PROVIDENCE,Automotive Marketers Inc 49 Waldo St
0,"388 W Fountain St, Providence, RI",Appomotive Service Corp,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_81.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS- WHOLESALE AN D J O'BBERS,41.818826621,-71.422401873,100.0,388 W FOUNTAIN ST PROVIDENCE,Appomotive Service Corp 388 W Fountain St
0,"45 Waldo St, Providence, RI",Mapna-Hoffman Supply Co,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_84.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS- WHOLESALE AN D J O'BBERS,41.8638786742,-71.4572964638,100.0,45 WALDO ST PROVIDENCE,Mapna-Hoffman Supply Co 45 Waldo St
0,"903 Manton Ave, Providence, RI",Mr P S,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_4.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS- WHOLESALE AN D J OBBERS-CONTD,41.8339897466,-71.466955345,100.0,903 MANTON AVE PROVIDENCE,Mr P S 903 Manton Av
0,"600 Cranston St, Providence, RI",Parkhurst Auto Parts Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_5.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS- WHOLESALE AN D J OBBERS-CONTD,41.8073336744,-71.435344871,100.0,600 CRANSTON ST PROVIDENCE,Parkhurst Auto Parts Inc 600 Cranston St
0,"1895 Smith St, North Providence, RI",R I Auto Supply,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_6.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS- WHOLESALE AN D J OBBERS-CONTD,41.8557789702,-71.4784080789,100.0,1895 SMITH ST NORTH PROVIDENCE,R I Auto Supply 1895 Smith St (N Prov)
0,"39 Oriental St, Providence, RI",Wholesale Auto Parts Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_7.png'],79.0,AUTOMOBILE ACCESSORIES AND PARTS- WHOLESALE AN D J OBBERS-CONTD,41.8387248332,-71.4192889292,100.0,38 ORIENTAL ST PROVIDENCE,Wholesale Auto Parts Inc 38 Oriental St
0,"164 Point St, Providence, RI",A & B Auto,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_10.png'],100.0,AUTOMOBILE BODY,41.8155285522,-71.4097306729,100.0,164 POINT ST PROVIDENCE,A & B Auto 164 Point St
0,"149 Dexter St, Providence, RI",A&J Auto Body And Sales,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_11.png'],100.0,AUTOMOBILE BODY,41.812176692,-71.4294781655,100.0,149 DEXTER ST PROVIDENCE,A&J Auto Body And Sales 149 Dexter St
0,"110 Aldrich St, Providence, RI",Allendale Auto Body,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_12.png'],100.0,AUTOMOBILE BODY,41.7943725276,-71.4073980101,100.0,110 ALDRICH ST PROVIDENCE,Allendale Auto Body 110 Aldrich St
0,"416 W Fountain St, Providence, RI",Alpine Auto Body Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_13.png'],100.0,AUTOMOBILE BODY,41.8186534385,-71.4235512044,100.0,416 W FOUNTAIN ST PROVIDENCE,Alpine Auto Body Inc 416 W Fountain St
0,"750 Branch Ave, Providence, RI",ANTONE AUTO BODY & SALES INC,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_17.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_18.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_19.png']",100.0,AUTOMOBILE BODY,41.8539096583,-71.4298619451,100.0,750 BRANCH AVE PROVIDENCE,"ANTONE AUTO BODY & SALES INC 750 Branch Av (Rear) (02904), Tel 421-2550"
0,"106 Hartford Ave, Providence, RI",B & J's Auto Body,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_20.png'],100.0,AUTOMOBILE BODY,41.8168565697,-71.4459063769,100.0,106 HARTFORD AVE PROVIDENCE,B & J's Auto Body 106 Hartford Av
0,"1089 Westminster St, Providence, RI",Central Auto Body,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_21.png'],100.0,AUTOMOBILE BODY,41.817189484,-71.4265153849,100.0,1089 WESTMINSTER ST PROVIDENCE,Central Auto Body 1089 Westminster St
0,"318 W Fountain St, Providence, RI",Chase Auto Body Works,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_22.png'],100.0,AUTOMOBILE BODY,41.8197155091,-71.4205652297,100.0,318 W FOUNTAIN ST PROVIDENCE,Chase Auto Body Works 318 W Fountain St
0,"254 Cranston St, Providence, RI",City Auto Body Co,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_23.png'],100.0,AUTOMOBILE BODY,41.8134458098,-71.4278692798,100.0,254 CRANSTON ST PROVIDENCE,City Auto Body Co 254 Cranston St
0,"422 Valley St, Providence, RI",Community Auto Body,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_24.png'],100.0,AUTOMOBILE BODY,41.8279752313,-71.4352911595,100.0,422 VALLEY ST PROVIDENCE,Community Auto Body 422 Valley St
0,"55 Rice St, Providence, RI",Custom Coach Limited,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_25.png'],100.0,AUTOMOBILE BODY,41.8146921582,-71.422533868,100.0,55 RICE ST PROVIDENCE,Custom Coach Limited 55 Rice St
0,"289 Thurbers Ave, Providence, RI",D & L Auto Body,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_26.png'],100.0,AUTOMOBILE BODY,41.7987737022,-71.4120447699,100.0,289 THURBERS AVE PROVIDENCE,D & L Auto Body 289 Thurbers Av
0,"124 Webster Ave, Providence, RI",Desmond Auto Body Works Inc,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_27.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_28.png']",100.0,AUTOMOBILE BODY,41.8129159435,-71.4503587184,100.0,124 WEBSTER AVE PROVIDENCE,Desmond Auto Body Works Inc 124 Webster Av
0,"111 Douglas Ave, Providence, RI",Don's Auto Sales & Service,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_31.png'],100.0,AUTOMOBILE BODY,41.8361845343,-71.4197547882,100.0,111 DOUGLAS AVE PROVIDENCE,Don's Auto Sales & Service 111 Douglas Av
0,"558 Smith St, Providence, RI",Downtown Auto Body Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_32.png'],100.0,AUTOMOBILE BODY,41.8360662064,-71.4294913284,100.0,558 SMITH ST PROVIDENCE,Downtown Auto Body Inc 558 Smith St
0,"43 Elm St, Providence, RI",Eastern Auto Body & Welding Works,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_33.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_34.png']",100.0,AUTOMOBILE BODY,41.8180722305,-71.4080864826,100.0,43 ELM ST PROVIDENCE,Eastern Auto Body & Welding Works 43 Elm St
0,"8 Homestead Ave, Providence, RI",Encee Auto Body,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_35.png'],100.0,AUTOMOBILE BODY,41.8038568742,-71.4352016063,100.0,8 HOMESTEAD AVE PROVIDENCE,Encee Auto Body 8 Homestead Av
0,"400 W Fountain St, Providence, RI",Federal Auto Body Works Inc,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_36.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_37.png']",100.0,AUTOMOBILE BODY,41.8187260229,-71.4227174995,100.0,400 W FOUNTAIN ST PROVIDENCE,Federal Auto Body Works Inc 400 W Fountain St
0,"240 Georgia Ave, Providence, RI",Fixitt Auto Body,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_38.png'],100.0,AUTOMOBILE BODY,41.7912201748,-71.4017695202,100.0,240 GEORGIA AVE PROVIDENCE,Fixitt Auto Body 240 Georgia Av
0,"254 Cranston St, Providence, RI",Four A's Enterprises Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_39.png'],100.0,AUTOMOBILE BODY,41.8134458098,-71.4278692798,100.0,254 CRANSTON ST PROVIDENCE,Four A's Enterprises Inc 254 Cranston St
0,"195 Valley St, Providence, RI",Freeway Auto Body Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_40.png'],100.0,AUTOMOBILE BODY,41.8225281871,-71.4398583792,100.0,195 VALLEY ST PROVIDENCE,Freeway Auto Body Inc 195 Valley St
0,"111 Point St, Providence, RI",Friendship Body & Radiator Works Inc,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_41.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_42.png']",100.0,AUTOMOBILE BODY,41.8163615595,-71.4078932225,100.0,111 POINT ST PROVIDENCE,Friendship Body & Radiator Works Inc 111 Point St
0,"11 Homestead Ave, Providence, RI",Homestead Auto Service,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_43.png'],100.0,AUTOMOBILE BODY,41.8038036878,-71.4354005108,100.0,11 HOMESTEAD AVE PROVIDENCE,Homestead Auto Service 11 Homestead Av
0,"277 Hartford Ave, Providence, RI",Junior's Corp,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_45.png'],100.0,AUTOMOBILE BODY,41.817550274,-71.4522407716,100.0,277 HARTFORD AVE PROVIDENCE,Junior's Corp 277 Hartford Av
0,"14 Murray St, Providence, RI",Murray Auto Body Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_46.png'],100.0,AUTOMOBILE BODY,41.8098035334,-71.4618758549,100.0,14 MURRAY ST PROVIDENCE,Murray Auto Body Inc 14 Murray St
0,"120 Regent Ave, Providence, RI",Ney Matthew,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_47.png'],100.0,AUTOMOBILE BODY,41.829995798,-71.4377206696,100.0,120 REGENT AVE PROVIDENCE,Ney Matthew 120 Regent Av
0,"44 Bradford St, Providence, RI",. Radiator Works Inc,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_48.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_49.png']",100.0,AUTOMOBILE BODY,41.8239192161,-71.4216377754,100.0,44 BRADFORD ST PROVIDENCE,Nick's Auto Body 81. Radiator Works Inc 44 Bradford St
0,"185 Point St, Providence, RI",Point Street Auto Body Works Inc,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_50.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_51.png']",100.0,AUTOMOBILE BODY,41.8153786034,-71.4106019573,100.0,185 POINT ST PROVIDENCE,Point Street Auto Body Works Inc 185 Point St
0,"456 W Fountain St, Providence, RI",RALPH & SONS AUTO BODY CO,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_52.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_53.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_54.png']",90.87,AUTOMOBILE BODY,41.8185375227,-71.4250678552,100.0,456 FOUNTAIN ST PROVIDENCE,"RALPH & SONS AUTO BODY CO 456 Fountain St (02903), Tel 621-8899 (See Index To Advertisers)"
0,"688 Manton Ave, Providence, RI",Richard's Auto Body,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_55.png'],100.0,AUTOMOBILE BODY,41.8292276209,-71.4627337951,100.0,688 MANTON AVE PROVIDENCE,Richard's Auto Body 688 Manton Av
0,"141 Manton Ave, Providence, RI",Royal Auto Body Works,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_56.png'],100.0,AUTOMOBILE BODY,41.8194452465,-71.4461829388,100.0,141 MANTON AVE PROVIDENCE,Royal Auto Body Works 141 Manton Av
0,"450 Branch Ave, Providence, RI",Sarge's Auto Body Rear,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_57.png'],100.0,AUTOMOBILE BODY,41.8504120387,-71.4204144729,100.0,450 BRANCH AVE PROVIDENCE,Sarge's Auto Body Rear 450 Branch Av
0,"57 Eagle St, Providence, RI",State Body & Radiator Works,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_58.png'],100.0,AUTOMOBILE BODY,41.8254753488,-71.4353779953,100.0,57 EAGLE ST PROVIDENCE,State Body & Radiator Works 57 Eagle St
0,"271 Reservoir Ave, Providence, RI",Stop And Go Transmissions,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_59.png'],100.0,AUTOMOBILE BODY,41.7891775505,-71.4302911145,100.0,271 RESERVOIR AVE PROVIDENCE,Stop And Go Transmissions 271 Reservoir Av
0,"665 Harris Ave, Providence, RI",Testa's Auto Body Works Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_60.png'],100.0,AUTOMOBILE BODY,41.8191350879,-71.4389763522,100.0,665 HARRIS AVE PROVIDENCE,Testa's Auto Body Works Inc 665 Harris Av
0,"17 Narragansett Ave, Providence, RI",United Auto Body Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_61.png'],100.0,AUTOMOBILE BODY,41.7933590524,-71.4266278407,98.0,17 NARRAGANSETT AV PROVIDENCE,United Auto Body Inc 17 Narragansett Av
0,"550 Valley St, Providence, RI",Valley Auto Body,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_62.png'],100.0,AUTOMOBILE BODY,41.8304074883,-71.4308079472,100.0,550 VALLEY ST PROVIDENCE,Valley Auto Body 550 Valley St
0,"277 Hartford Ave, Providence, RI",JUNIOR'S CORP,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_65.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_66.png']",100.0,*AUTOMOBILE CUSTOMIZING,41.817550274,-71.4522407716,100.0,277 HARTFORD AVE PROVIDENCE,"JUNIOR'S CORP 277 Hartford Av (02909), Tel 272-1427"
0,"1577 Westminster St, Providence, RI",Automotive,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_68.png'],100.0,AUTOMOBILE DEALERS,41.816113748,-71.4357369515,100.0,1577 WESTMINSTER ST PROVIDENCE,A-1 Automotive 1577 Westminster St
0,"295 Huntington Ave, Providence, RI",Al's Auto Sales,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_69.png'],100.0,AUTOMOBILE DEALERS,41.8039467052,-71.4392533054,100.0,295 HUNTINGTON AVE PROVIDENCE,Al's Auto Sales 295 Huntington Av
0,"110 Aldrich St, Providence, RI",Aldrich Auto Sales,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_70.png'],100.0,AUTOMOBILE DEALERS,41.7943725276,-71.4073980101,100.0,110 ALDRICH ST PROVIDENCE,Aldrich Auto Sales 110 Aldrich St
0,"35 Corliss St, Providence, RI",Autowize Distribution Center,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_71.png'],100.0,AUTOMOBILE DEALERS,41.8390941418,-71.4136659071,100.0,35 CORLISS ST PROVIDENCE,Autowize Distribution Center 35 Corliss St
0,"333 Niantic Ave, Providence, RI",BEECROI'T CHEVROLET HONDA CAR CO,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_74.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_75.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_76.png']",100.0,AUTOMOBILE DEALERS,41.7941204892,-71.4385792173,100.0,333 NIANTIC AVE PROVIDENCE,"BEECROI'T CHEVROLET HONDA CAR CO 333 Niantic Av (02907), Tel 944- 2500"
0,"665 Plainfield St, Providence, RI",Classic Auto Sales Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_79.png'],100.0,AUTOMOBILE DEALERS,41.8123762024,-71.4609391496,100.0,665 PLAINFIELD ST PROVIDENCE,Classic Auto Sales Inc 665 Plainfield St
0,"1246 N Main St, Providence, RI",Colonial Motor Sales Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_80.png'],100.0,AUTOMOBILE DEALERS,41.8544834145,-71.4006385652,100.0,1246 N MAIN ST PROVIDENCE,Colonial Motor Sales Inc 1246 N Main St
0,"101 Cadillac Dr, Providence, RI",Criss Cadillac Co Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_81.png'],100.0,AUTOMOBILE DEALERS,41.7903894725,-71.4182391998,100.0,101 CADILLAC DR PROVIDENCE,Criss Cadillac Co Inc 101 Cadillac Dr
0,"152 Federal St, Providence, RI",D'Iorio's MotorSales & Serv Inc,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_82.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_83.png']",100.0,AUTOMOBILE DEALERS,41.8223016428,-71.4265807218,100.0,152 FEDERAL ST PROVIDENCE,D'Iorio's MotorSales & Serv Inc 152 Federal St
0,"705 Elmwood Ave, Providence, RI",Dunne Ford Sales Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_84.png'],100.0,AUTOMOBILE DEALERS,41.7929599317,-71.4234700263,100.0,705 ELMWOOD AVE PROVIDENCE,Dunne Ford Sales Inc 705 Elmwood Av
0,"77 Reservoir Ave, Providence, RI",Elliott Buick Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_86.png'],100.0,AUTOMOBILE DEALERS,41.7946501708,-71.4266594211,100.0,77 RESERVOIR AVE PROVIDENCE,Elliott Buick Inc 77 Reservoir Av
0,"26 Social St, Providence, RI",Fred's Auto Sales,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_5.png'],100.0,AUTOMOBILE DEALERS-CONTD,41.8688899618,-71.4405746398,100.0,26 SOCIAL ST PROVIDENCE,Fred's Auto Sales 26 Social St
0,"1343 Broad St, Providence, RI",Hill Side Motors Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_10.png'],100.0,AUTOMOBILE DEALERS-CONTD,41.7902478549,-71.4053058786,100.0,1343 BROAD ST PROVIDENCE,Hill Side Motors Inc 1343 Broad St
0,"776 Elmwood Ave, Providence, RI",Inskip Motors Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_14.png'],100.0,AUTOMOBILE DEALERS-CONTD,41.7912986501,-71.422416842,100.0,776 ELMWOOD AVE PROVIDENCE,Inskip Motors Inc 776 Elmwood Av
0,"206 Elmwood Ave, Providence, RI",Kaplan Jake Ltd,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_15.png'],100.0,AUTOMOBILE DEALERS-CONTD,41.8072080477,-71.4247800991,100.0,206 ELMWOOD AVE PROVIDENCE,Kaplan Jake Ltd 206 Elmwood Av
0,"358 Elmwood Ave, Providence, RI",L J Motors Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_19.png'],100.0,AUTOMOBILE DEALERS-CONTD,41.8023566312,-71.4259888949,100.0,358 ELMWOOD AVE PROVIDENCE,L J Motors Inc 358 Elmwood Av
0,"294 Broadway, Providence, RI",Lawb Auto Serv Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_20.png'],89.04,AUTOMOBILE DEALERS-CONTD,41.8202266467,-71.4273350388,92.0,294 BROADWAY ST PROVIDENCE,Lawb Auto Serv Inc 294 Broadway
0,"5 Greenwich St, Providence, RI",M L M Auto Sales,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_21.png'],100.0,AUTOMOBILE DEALERS-CONTD,41.8024377217,-71.4252935243,100.0,5 GREENWICH ST PROVIDENCE,M L M Auto Sales 5 Greenwich St
0,"776 Elmwood Ave, Providence, RI",MERCEDES-BENZ-INSKIP MOTORS,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_22.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_23.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_24.png']",100.0,AUTOMOBILE DEALERS-CONTD,41.7912986501,-71.422416842,100.0,776 ELMWOOD AVE PROVIDENCE,"MERCEDES-BENZ-INSKIP MOTORS 776 Elmwood Av (02907), Tel 467-9111 (See Index To Advertisers)"
0,"1703 Mineral Spring Ave, Providence, RI",NOTARANTONIO BROS INC,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_27.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_28.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_29.png']",100.0,AUTOMOBILE DEALERS-CONTD,41.8632708193,-71.4534173004,98.0,1703 MINERAL SPRING AV PROVIDENCE,NOTARANTONIO BROS INC 1703 Mineral Spring Av (North Providence 02904) Tel 353-2300
0,"40 Reservoir Ave, Providence, RI",Ocean State Auto Sales,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_30.png'],100.0,AUTOMOBILE DEALERS-CONTD,41.7957562593,-71.4261044446,100.0,40 RESERVOIR AVE PROVIDENCE,Ocean State Auto Sales 40 Reservoir Av
0,"1051 Chalkstone Ave, Providence, RI",Petteruti Motor Sales Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_34.png'],100.0,AUTOMOBILE DEALERS-CONTD,41.8323822456,-71.4427066736,100.0,1051 CHALKSTONE AVE PROVIDENCE,Petteruti Motor Sales Inc 1051 Chalkstone Av
0,"292 Plainfield St, Providence, RI",Plainfield Auto Sales,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_35.png'],100.0,AUTOMOBILE DEALERS-CONTD,41.8138699893,-71.4476892615,100.0,292 PLAINFIELD ST PROVIDENCE,Plainfield Auto Sales 292 Plainfield St
0,"193 Smith St, Providence, RI",Regine Pontiac Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_36.png'],100.0,AUTOMOBILE DEALERS-CONTD,41.8322469365,-71.4178864563,100.0,193 SMITH ST PROVIDENCE,Regine Pontiac Inc 193 Smith St
0,"79 Elmwood Ave, Providence, RI",Scarpetti Oldsmobile Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_37.png'],100.0,AUTOMOBILE DEALERS-CONTD,41.8105899754,-71.4236788706,100.0,79 ELMWOOD AVE PROVIDENCE,Scarpetti Oldsmobile Inc 79 Elmwood Av
0,"613 Hartford Ave, Providence, RI",Se Ville Auto Sales,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_41.png'],100.0,AUTOMOBILE DEALERS-CONTD,41.8195657055,-71.4651307809,100.0,613 HARTFORD AVE PROVIDENCE,Se Ville Auto Sales 613 Hartford Av
0,"985 N Main St, Providence, RI",Stadium Motor Sales Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_42.png'],100.0,AUTOMOBILE DEALERS-CONTD,41.8479598968,-71.4042374061,100.0,985 N MAIN ST PROVIDENCE,Stadium Motor Sales Inc 985 N Main St
0,"766 Broadway, East Providence, RI",STEINGOLD PONTIAC,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_43.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_44.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_45.png']",87.01,AUTOMOBILE DEALERS-CONTD,41.8217275491,-71.367453373,92.0,766 BROADWAY ST PROVIDENCE,"STEINGOLD PONTIAC 766 Broadway (Pawtucket; 02862), Tel 723-4700 (See Index To Advertisers)"
0,"486 Broad St, Providence, RI",Tire King Of R I Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_46.png'],100.0,AUTOMOBILE DEALERS-CONTD,41.8106047742,-71.4211588534,100.0,486 BROAD ST PROVIDENCE,Tire King Of R I Inc 486 Broad St
